time,prcp(mm/day),pet(mm/day),flow(m^3/s)
2019-01-08,0.0,4.05,0.9848154578749999
2019-01-09,0.0,3.9699999999999998,0.625925926
2019-01-10,0.0,3.55,0.625925926
2019-01-11,0.0,3.0700000000000003,0.625925926
2019-01-12,0.0,2.99,0.625925926
2019-01-13,0.0,2.98,0.625925926
2019-01-14,0.0,3.33,0.625925926
2019-01-15,0.0,4.83,0.625925926
2019-01-16,0.0,4.42,0.73096064825
2019-01-17,0.0,3.87,0.9835004537083334
2019-01-18,0.0,3.83,6.269313108666666
2019-01-19,0.0,3.91,4.300758744875
2019-01-20,0.0,5.36,9.525167181291666
2019-01-21,0.0,6.03,1.8693994342083335
2019-01-22,0.0,5.08,1.125925926
2019-01-23,0.0,5.38,1.125925926
2019-01-24,0.0,5.390000000000001,1.125925926
2019-01-25,0.0,6.0,3.5572852366666665
2019-01-26,0.0,5.79,9.525167181291666
2019-01-27,0.0,4.23,4.300758744875
2019-01-28,0.0,6.4,11.956526491875001
2019-01-29,0.0,5.88,12.699999999999998
2019-01-30,0.0,6.67,12.699999999999998
2019-01-31,0.0,7.34,10.268640689416666
2019-02-01,0.0,5.9,4.300758744875
2019-02-02,0.0,5.23,9.525167181291666
2019-02-03,0.0,5.04,1.8693994342083335
2019-02-04,0.0,6.46,1.125925926
2019-02-05,0.0,4.3500000000000005,3.5572852366666665
2019-02-06,0.0,5.59,11.567509001875
2019-02-07,0.0,6.08,10.578086419625
2019-02-08,0.0,4.36,8.726234567916666
2019-02-09,0.0,4.6,6.874382716041667
2019-02-10,0.0,4.45,5.022530864166667
2019-02-11,0.0,4.69,5.504783950666667
2019-02-12,0.0,4.83,9.673861882083333
2019-02-13,0.0,4.94,1.8693994342083335
2019-02-14,0.0,5.21,3.5572852366666665
2019-02-15,0.03,4.96,9.525167181291666
2019-02-16,0.0,5.51,4.300758744875
2019-02-17,0.0,6.15,9.525167181291666
2019-02-18,0.0,6.0200000000000005,1.8693994342083335
2019-02-19,0.0,4.37,1.125925926
2019-02-20,0.0,4.78,3.5572852366666665
2019-02-21,0.0,6.13,9.525167181291666
2019-02-22,0.0,6.67,1.8693994342083335
2019-02-23,0.0,6.58,3.5572852366666665
2019-02-24,0.0,6.72,11.956526491875001
2019-02-25,0.0,7.99,10.268640689416666
2019-02-26,0.0,7.86,4.552842078249999
2019-02-27,0.0,6.44,10.648083848375
2019-02-28,0.0,6.4,5.500758744916666
2019-03-01,0.0,7.12,10.72516718175
2019-03-02,0.0,7.57,5.500758744916666
2019-03-03,0.0,7.79,10.72516718175
2019-03-04,0.0,7.2700000000000005,5.500758744916666
2019-03-05,0.0,4.640000000000001,10.72516718175
2019-03-06,0.07,6.64,5.500758744916666
2019-03-07,0.0,10.39,10.72516718175
2019-03-08,0.0,9.370000000000001,5.500758744916666
2019-03-09,0.0,7.7,10.72516718175
2019-03-10,0.0,5.96,5.500758744916666
2019-03-11,0.0,7.8,10.72516718175
2019-03-12,0.0,12.18,3.0693994342083335
2019-03-13,0.0,11.64,4.820306070041666
2019-03-14,0.0,9.780000000000001,11.005896348416668
2019-03-15,0.02,8.52,3.3693994342083333
2019-03-16,0.03,9.38,5.057285236708333
2019-03-17,0.0,10.24,11.02516718175
2019-03-18,0.0,10.41,5.800758744916667
2019-03-19,0.0,9.76,11.02516718175
2019-03-20,0.0,6.63,5.800758744916667
2019-03-21,0.08,7.03,11.02516718175
2019-03-22,0.0,10.280000000000001,3.3693994342083333
2019-03-23,0.0,11.42,2.625925926
2019-03-24,0.0,13.54,5.057285236708333
2019-03-25,0.0,11.99,10.962146348416667
2019-03-26,0.0,10.790000000000001,5.52002957825
2019-03-27,0.0,12.09,10.72516718175
2019-03-28,0.0,12.22,3.0693994342083335
2019-03-29,0.0,10.450000000000001,4.757285236708333
2019-03-30,0.0,6.7700000000000005,10.72516718175
2019-03-31,0.08,9.35,3.0693994342083335
2019-04-01,2.3000000000000003,11.84,4.757285236708333
2019-04-02,2.67,12.89,10.72516718175
2019-04-03,0.0,14.12,3.100909850875
2019-04-04,0.0,15.950000000000001,2.497800926
2019-04-05,0.0,17.26,2.6162905093333335
2019-04-06,0.0,13.63,2.625925926
2019-04-07,0.0,12.81,2.625925926
2019-04-08,0.0,12.97,2.625925926
2019-04-09,0.04,10.05,2.625925926
2019-04-10,0.0,10.75,6.27296489175
2019-04-11,0.0,13.08,22.518865740833334
2019-04-12,0.0,14.620000000000001,32.58589891916667
2019-04-13,4.630000000000001,10.9,17.45520833391667
2019-04-14,0.19,13.610000000000001,3.7411361883333334
2019-04-15,0.16,17.6,2.625925926
2019-04-16,0.0,16.35,2.625925926
2019-04-17,0.0,13.46,2.625925926
2019-04-18,0.0,15.57,2.583912037083333
2019-04-19,0.0,16.29,2.43877314825
2019-04-20,4.2299999999999995,7.27,2.425925926
2019-04-21,0.21000000000000002,8.879999999999999,2.425925926
2019-04-22,1.12,15.08,2.425925926
2019-04-23,0.0,12.870000000000001,2.425925926
2019-04-24,0.0,9.68,2.425925926
2019-04-25,2.76,6.89,2.425925926
2019-04-26,0.01,10.59,2.425925926
2019-04-27,12.97,13.35,2.425925926
2019-04-28,0.51,12.68,2.425925926
2019-04-29,1.21,9.02,2.425925926
2019-04-30,0.0,9.440000000000001,2.425925926
2019-05-01,0.0,16.310000000000002,2.425925926
2019-05-02,0.0,18.32,2.425925926
2019-05-03,0.0,18.7,2.425925926
2019-05-04,0.0,17.990000000000002,2.32089120375
2019-05-05,0.19,14.75,1.958043981583333
2019-05-06,0.07,17.12,1.925925926
2019-05-07,0.03,19.72,1.925925926
2019-05-08,0.0,21.13,1.925925926
2019-05-09,0.0,18.85,1.925925926
2019-05-10,0.0,17.34,1.925925926
2019-05-11,0.0,18.11,4.357285236708333
2019-05-12,0.0,19.29,10.325167181666666
2019-05-13,8.32,18.5,2.6693994342083336
2019-05-14,1.32,17.48,2.3311524777916666
2019-05-15,0.0,14.26,4.136252572
2019-05-16,3.8000000000000003,10.72,6.065264917666667
2019-05-17,0.0,11.56,7.994277263416667
2019-05-18,0.0,13.120000000000001,9.923289609083332
2019-05-19,3.72,8.379999999999999,11.852301955
2019-05-20,0.16999999999999998,15.57,10.944728437958332
2019-05-21,0.02,22.62,2.6693994342083336
2019-05-22,0.0,19.58,1.925925926
2019-05-23,0.05,18.59,1.925925926
2019-05-24,0.0,19.64,1.925925926
2019-05-25,0.0,19.4,4.357285236708333
2019-05-26,5.68,12.7,13.485934284958333
2019-05-27,13.68,13.64,15.1687966175
2019-05-28,0.24000000000000002,20.54,8.351948302333334
2019-05-29,0.0,21.240000000000002,2.4091837062916666
2019-05-30,5.54,15.16,4.357285236708333
2019-05-31,0.02,15.6,10.325167181666666
2019-06-01,0.36,18.35,2.6693994342083336
2019-06-02,0.16,14.94,4.357285236708333
2019-06-03,0.5800000000000001,10.85,10.325167181666666
2019-06-04,0.67,10.62,2.6693994342083336
2019-06-05,2.5700000000000003,11.45,4.357285236708333
2019-06-06,0.33,6.55,10.304160236875001
2019-06-07,0.02,10.61,2.5968299897500002
2019-06-08,15.06,11.67,4.350861625583334
2019-06-09,27.61,6.31,15.187885802458334
2019-06-10,4.18,6.4799999999999995,19.467881944166667
2019-06-11,0.45999999999999996,10.469999999999999,5.844232253125
2019-06-12,0.0,13.11,10.325167181666666
2019-06-13,1.21,12.65,5.121765689291666
2019-06-14,4.99,8.17,12.850102880625
2019-06-15,0.86,12.74,11.168640689625
2019-06-16,0.0,16.34,5.200758744916667
2019-06-17,0.09000000000000001,13.1,10.425167181666668
2019-06-18,0.08,9.09,2.7693994342083332
2019-06-19,0.0,10.84,4.4572852367083335
2019-06-20,0.0,13.82,10.425167181666668
2019-06-21,0.0,17.56,2.7693994342083332
2019-06-22,0.02,19.64,4.4572852367083335
2019-06-23,0.0,17.65,10.425167181666668
2019-06-24,0.0,18.12,2.74839248975
2019-06-25,0.0,19.71,4.363708847791666
2019-06-26,0.0,17.66,10.325167181666666
2019-06-27,0.0,16.08,2.6693994342083336
2019-06-28,0.0,13.59,4.357285236708333
2019-06-29,12.0,9.04,10.325167181666666
2019-06-30,0.34,11.6,5.100758744916667
2019-07-01,1.1300000000000001,14.45,10.325167181666666
2019-07-02,0.0,13.68,2.6693994342083336
2019-07-03,0.0,15.08,4.357285236708333
2019-07-04,0.0,17.44,10.325167181666666
2019-07-05,0.21,17.06,2.7534272119583334
2019-07-06,0.0,18.93,2.3002314815833333
2019-07-07,0.16999999999999998,12.690000000000001,3.1859657921666664
2019-07-08,0.6900000000000001,7.15,6.157012602833333
2019-07-09,0.32,11.53,6.419999999999999
2019-07-10,0.08,14.07,6.419999999999999
2019-07-11,1.0,12.34,6.601805555583333
2019-07-12,4.09,11.8,9.225
2019-07-13,6.17,9.85,14.150625000124998
2019-07-14,10.55,9.2,19.922361111166666
2019-07-15,8.25,9.45,20.301041666666666
2019-07-16,2.51,11.969999999999999,10.004166666958334
2019-07-17,0.35000000000000003,9.24,6.601805555583333
2019-07-18,0.4,9.49,8.135347222166667
2019-07-19,0.2,14.4,6.709027778083333
2019-07-20,0.0,15.32,7.3357638885
2019-07-21,0.0,14.8,7.39999999975
2019-07-22,0.0,17.37,7.39999999975
2019-07-23,1.71,10.870000000000001,7.39999999975
2019-07-24,0.29000000000000004,9.46,8.188888888958333
2019-07-25,1.83,11.07,5.704166666666667
2019-07-26,0.86,12.620000000000001,8.65
2019-07-27,0.77,16.1,8.65
2019-07-28,0.0,14.68,8.664583333333333
2019-07-29,0.16,12.85,8.697083333333333
2019-07-30,19.93,8.46,7.559166666666666
2019-07-31,2.68,12.15,10.251666666666667
2019-08-01,9.62,14.48,6.337083333333333
2019-08-02,60.92,8.15,53.64808384458333
2019-08-03,32.19,5.4,103.45126028124999
2019-08-04,8.08,9.379999999999999,65.28099279749999
2019-08-05,1.12,11.3,31.901954732083336
2019-08-06,0.01,11.49,16.756249999999998
2019-08-07,0.17,10.16,15.70012860125
2019-08-08,2.27,8.280000000000001,24.25542695458333
2019-08-09,0.17,10.59,14.558114712083333
2019-08-10,16.13,10.11,27.508680555833333
2019-08-11,26.7,5.96,34.96553497916667
2019-08-12,37.47,8.52,184.73106995916666
2019-08-13,46.410000000000004,5.59,259.2779320916666
2019-08-14,13.58,3.14,390.1293981416666
2019-08-15,3.1100000000000003,3.74,253.84692643333335
2019-08-16,0.91,7.7,140.03667694583334
2019-08-17,1.42,10.18,89.71918723750001
2019-08-18,0.34,13.32,55.89999999916666
2019-08-19,0.03,14.48,46.32973251125
2019-08-20,0.14,10.92,36.75868055583333
2019-08-21,0.2,11.75,33.80088091583333
2019-08-22,0.06,15.309999999999999,26.34890689291667
2019-08-23,0.0,14.77,31.57331533
2019-08-24,0.0,13.52,23.91754758
2019-08-25,0.08,12.950000000000001,23.17407407
2019-08-26,0.67,12.94,20.742714761666665
2019-08-27,5.77,10.39,14.774832818333332
2019-08-28,2.28,10.54,19.999241254583332
2019-08-29,2.6999999999999997,11.32,12.343473507916668
2019-08-30,2.46,10.66,14.073373200416667
2019-08-31,0.35,13.33,20.186394032916667
2019-09-01,0.64,15.06,12.543473507916667
2019-09-02,0.02,15.59,11.800000000000002
2019-09-03,0.03,14.86,11.800000000000002
2019-09-04,25.8,9.23,19.094077932083334
2019-09-05,29.38,5.34,46.72316100875
2019-09-06,5.0,6.96,57.35282279
2019-09-07,2.18,5.01,50.80221836583333
2019-09-08,0.38,8.53,28.035853909166665
2019-09-09,0.16999999999999998,11.8,31.773315330000003
2019-09-10,0.0,11.47,24.117547579999997
2019-09-11,0.0,13.94,23.374074069999995
2019-09-12,0.0,7.85,20.942714761666668
2019-09-13,34.25,1.96,22.26891075083333
2019-09-14,3.56,9.15,52.691042952083336
2019-09-15,0.57,13.51,44.83433642
2019-09-16,0.02,14.0,35.6916216575
2019-09-17,0.75,14.03,32.51678883833333
2019-09-18,0.01,17.07,24.117547579999997
2019-09-19,0.33,11.99,23.374074069999995
2019-09-20,0.0,9.25,23.374074069999995
2019-09-21,0.04,10.76,20.942714761666668
2019-09-22,0.03,14.89,12.543473507916667
2019-09-23,0.0,14.92,14.231359310416666
2019-09-24,0.01,12.629999999999999,20.19924125458333
2019-09-25,0.0,11.51,14.974832818333333
2019-09-26,0.0,10.82,20.19924125458333
2019-09-27,0.05,10.55,12.543473507916667
2019-09-28,0.11,10.89,11.800000000000002
2019-09-29,0.01,10.32,14.231359310416666
2019-09-30,0.02,10.56,20.19924125458333
2019-10-01,0.03,10.64,12.543473507916667
2019-10-02,0.01,10.24,11.800000000000002
2019-10-03,0.0,11.79,11.800000000000002
2019-10-04,0.1,10.66,11.800000000000002
2019-10-05,0.0,13.370000000000001,11.800000000000002
2019-10-06,0.03,11.14,9.368640689541667
2019-10-07,0.01,9.52,0.9693994342083333
2019-10-08,0.0,14.39,2.6572852366666666
2019-10-09,0.0,12.11,11.182568158666667
2019-10-10,0.0,8.46,12.361458333333333
2019-10-11,0.0,9.93,9.968640689291666
2019-10-12,0.0,12.13,4.000758744875
2019-10-13,0.8400000000000001,10.42,10.440846835791666
2019-10-14,0.0,12.19,5.769020061708333
2019-10-15,0.18,11.45,3.6290219907499996
2019-10-16,0.0,8.209999999999999,9.225167181041668
2019-10-17,0.0,7.66,4.000758744875
2019-10-18,0.0,6.53,11.65652649175
2019-10-19,0.0,6.73,12.4
2019-10-20,0.0,6.98,12.4
2019-10-21,0.0,6.8100000000000005,12.4
2019-10-22,0.0,6.3500000000000005,12.4
2019-10-23,0.0,6.71,9.968640689291666
2019-10-24,0.0,7.32,6.4321180555833335
2019-10-25,7.46,8.85,17.624408436291667
2019-10-26,0.91,9.62,2.3128729424166665
2019-10-27,0.0,7.680000000000001,3.2572852366666667
2019-10-28,0.91,7.54,11.65652649175
2019-10-29,0.36,9.17,9.968640689291666
2019-10-30,0.0,8.8,4.000758744875
2019-10-31,0.0,8.8,11.65652649175
2019-11-01,0.0,8.94,9.968640689291666
2019-11-02,0.0,6.72,4.000758744875
2019-11-03,0.0,9.33,9.225167181041668
2019-11-04,0.0,8.39,6.4321180555833335
2019-11-05,0.0,7.970000000000001,17.624408436291667
2019-11-06,0.0,7.16,2.3128729424166665
2019-11-07,0.0,7.75,3.2572852366666667
2019-11-08,0.0,5.8,11.65652649175
2019-11-09,0.0,5.24,9.968640689291666
2019-11-10,0.0,3.24,6.4321180555833335
2019-11-11,0.0,4.71,20.055767746666668
2019-11-12,0.0,5.640000000000001,13.143473507916667
2019-11-13,0.0,5.71,12.4
2019-11-14,0.0,6.51,9.968640689291666
2019-11-15,0.0,5.430000000000001,4.000758744875
2019-11-16,0.0,4.73,9.225167181041668
2019-11-17,0.0,3.52,6.4321180555833335
2019-11-18,0.0,5.95,17.624408436291667
2019-11-19,0.0,7.27,4.744232253083333
2019-11-20,0.0,5.2,11.824582047166666
2019-11-21,0.0,2.44,10.717251800166666
2019-11-22,0.0,1.41,4.800758744875
2019-11-23,0.0,0.72,14.887885802208332
2019-11-24,0.0,4.45,19.167881944166666
2019-11-25,0.0,7.12,5.544232253083333
2019-11-26,0.0,4.28,12.456526491791665
2019-11-27,0.0,6.43,10.516557356
2019-11-28,0.0,6.53,1.2464827675416668
2019-11-29,0.0,4.9,2.8572852366666663
2019-11-30,0.0,3.03,11.25652649175
2019-12-01,0.0,3.02,9.568640689291668
2019-12-02,0.0,4.93,3.600758744875
2019-12-03,0.0,4.49,8.825167181041666
2019-12-04,0.0,3.95,1.1693994342083334
2019-12-05,0.0,4.62,0.42592592599999995
2019-12-06,0.0,3.92,2.8572852366666663
2019-12-07,0.0,3.82,8.825167181041666
2019-12-08,0.0,3.22,3.684786522625
2019-12-09,0.0,1.6400000000000001,9.220479681
2019-12-10,0.0,2.1100000000000003,1.6629758230833334
2019-12-11,0.0,3.13,3.3572852366666663
2019-12-12,0.0,3.81,11.756526491875
2019-12-13,0.0,3.5,10.068640689416666
2019-12-14,0.0,4.17,4.100758744875
2019-12-15,0.0,3.18,9.325167181291667
2019-12-16,0.0,1.3900000000000001,4.100758744875
2019-12-17,0.0,3.09,11.651491769375
2019-12-18,0.0,4.640000000000001,12.032118055833335
2019-12-19,0.0,2.93,9.568640689291668
2019-12-20,0.0,3.0,3.600758744875
2019-12-21,0.0,2.97,11.25652649175
2019-12-22,0.0,2.04,12.042013889166666
2019-12-23,0.0,1.61,9.755793466791667
2019-12-24,0.0,2.17,3.8007587448749995
2019-12-25,0.0,1.89,9.214229681041667
2019-12-26,0.0,2.42,4.642946244875
2019-12-27,0.0,2.29,9.925167181125
2019-12-28,0.0,1.6400000000000001,4.700758744875
2019-12-29,0.0,1.54,12.356526491791668
2019-12-30,0.0,3.15,10.668640689333335
2019-12-31,0.0,3.46,2.2693994342083332
2020-01-01,0.0,2.4699999999999998,3.957285236666667
2020-01-02,0.0,2.49,12.356526491791668
2020-01-03,0.0,2.66,10.668640689333335
2020-01-04,0.0,2.77,2.2693994342083332
2020-01-05,0.0,2.73,3.957285236666667
2020-01-06,0.0,1.84,12.356526491791668
2020-01-07,0.0,2.35,10.458571244749999
2020-01-08,0.0,3.79,3.7229809670416665
2020-01-09,0.0,3.0300000000000002,8.738014403708332
2020-01-10,0.0,2.41,3.500758744875
2020-01-11,0.0,3.05,11.156526492
2020-01-12,0.0,3.74,9.468640689541667
2020-01-13,0.0,3.2199999999999998,3.500758744875
2020-01-14,0.0,2.98,8.725167181541666
2020-01-15,0.0,2.8200000000000003,3.500758744875
2020-01-16,0.0,2.96,11.156526492
2020-01-17,0.0,3.31,9.468640689541667
2020-01-18,0.0,3.41,3.500758744875
2020-01-19,0.0,3.81,8.725167181541666
2020-01-20,0.0,4.44,3.500758744875
2020-01-21,0.0,4.62,11.156526492
2020-01-22,0.0,3.03,9.468640689541667
2020-01-23,0.0,2.62,3.500758744875
2020-01-24,0.0,5.08,11.156526492
2020-01-25,0.0,4.61,9.468640689541667
2020-01-26,0.0,4.76,3.500758744875
2020-01-27,0.0,3.5300000000000002,8.725167181541666
2020-01-28,0.0,3.7,3.500758744875
2020-01-29,0.0,5.56,11.156526492
2020-01-30,0.0,5.76,9.468640689541667
2020-01-31,0.0,5.32,3.500758744875
2020-02-01,0.0,5.08,11.156526492
2020-02-02,0.0,4.44,9.468640689541667
2020-02-03,0.0,4.41,3.500758744875
2020-02-04,0.0,4.99,11.156526492
2020-02-05,0.0,4.68,9.468640689541667
2020-02-06,0.0,3.93,1.0693994342083333
2020-02-07,0.0,3.3,2.7572852366666667
2020-02-08,0.0,3.93,11.156526492
2020-02-09,0.0,5.0,11.9
2020-02-10,0.0,5.23,9.468640689541667
2020-02-11,0.0,3.79,3.6268004115416663
2020-02-12,0.0,2.41,11.717984825083334
2020-02-13,0.0,2.36,12.5
2020-02-14,0.0,3.16,12.457986110833334
2020-02-15,0.0,2.77,12.354861111666667
2020-02-16,0.0,3.5100000000000002,10.097807355583333
2020-02-17,0.0,5.3,1.8565522120000002
2020-02-18,0.0,4.96,3.5572852366666665
2020-02-19,0.0,4.03,9.525167181291666
2020-02-20,0.0,3.81,4.300758744875
2020-02-21,0.0,1.86,11.956526491875001
2020-02-22,0.0,4.45,12.699999999999998
2020-02-23,0.0,7.49,10.268640689416666
2020-02-24,0.0,5.8100000000000005,4.300758744875
2020-02-25,0.0,5.69,9.309148489375
2020-02-26,0.0,8.2,4.014849821541667
2020-02-27,0.0,7.71,9.523874184083335
2020-02-28,0.0,4.45,4.300758744875
2020-02-29,0.0,4.01,11.956526491875001
2020-03-01,0.0,6.61,12.699999999999998
2020-03-02,0.0,7.54,10.268640689416666
2020-03-03,0.0,5.02,4.300758744875
2020-03-04,0.0,5.68,9.525167181291666
2020-03-05,0.0,7.3,4.300758744875
2020-03-06,0.0,6.46,11.956526491875001
2020-03-07,0.0,3.4499999999999997,10.268640689416666
2020-03-08,0.0,2.64,4.300758744875
2020-03-09,0.0,1.87,11.956526491875001
2020-03-10,0.0,7.2,10.268640689416666
2020-03-11,0.0,10.65,4.300758744875
2020-03-12,0.0,8.3,9.567181069958334
2020-03-13,0.0,9.2,4.487911522625
2020-03-14,0.0,9.51,12.156526491791666
2020-03-15,0.0,11.25,10.252621997916668
2020-03-16,0.0,11.5,4.214849821541667
2020-03-17,0.0,10.79,9.723874184291667
2020-03-18,0.0,11.799999999999999,4.500758744875
2020-03-19,0.0,13.110000000000001,12.156526491791666
2020-03-20,0.0,11.1,10.405619856083334
2020-03-21,0.0,8.72,4.220029578208334
2020-03-22,0.0,9.14,9.425167181291668
2020-03-23,0.0,10.66,4.200758744875
2020-03-24,0.0,11.48,11.856526491875
2020-03-25,0.0,9.55,10.168640689416668
2020-03-26,0.02,4.16,4.200758744875
2020-03-27,0.0,9.87,11.856526491875
2020-03-28,0.0,12.26,10.168640689416668
2020-03-29,0.0,11.52,4.242772633708333
2020-03-30,0.0,11.3,9.396301266833333
2020-03-31,0.0,11.35,9.40873065875
2020-04-01,0.0,15.69,12.800000000000002
2020-04-02,0.0,14.36,10.368640689416667
2020-04-03,0.0,14.12,4.400758744875
2020-04-04,0.0,17.259999999999998,9.625167181291667
2020-04-05,0.0,14.06,4.400758744875
2020-04-06,0.0,11.79,9.625167181291667
2020-04-07,0.0,13.56,4.400758744875
2020-04-08,0.0,14.64,9.625167181291667
2020-04-09,0.78,12.17,4.400758744875
2020-04-10,0.0,12.01,9.625167181291667
2020-04-11,0.2,13.14,4.400758744875
2020-04-12,0.0,15.059999999999999,9.625167181291667
2020-04-13,0.0,14.76,4.400758744875
2020-04-14,0.0,15.36,9.625167181291667
2020-04-15,0.0,15.27,4.400758744875
2020-04-16,18.19,14.049999999999999,14.487885802291666
2020-04-17,3.68,9.34,20.884137087916667
2020-04-18,2.57,9.84,12.139827674583335
2020-04-19,0.52,7.55,11.300000000000002
2020-04-20,9.48,11.07,11.300000000000002
2020-04-21,1.7,19.9,11.236979166666666
2020-04-22,0.0,16.009999999999998,11.019270833333332
2020-04-23,0.0,13.33,11.0
2020-04-24,0.0,15.06,11.0
2020-04-25,0.0,16.86,11.0
2020-04-26,0.03,15.61,11.0
2020-04-27,0.0,14.55,11.0
2020-04-28,0.0,17.51,11.097254371666667
2020-04-29,0.0,19.28,11.238715278333332
2020-04-30,0.0,13.35,10.693769289999999
2020-05-01,0.0,12.06,10.97026106
2020-05-02,0.0,13.95,11.0
2020-05-03,0.09,10.16,11.0
2020-05-04,0.0,12.04,11.0
2020-05-05,0.03,15.15,11.0
2020-05-06,0.0,16.15,11.0
2020-05-07,0.0,13.83,9.09381430075
2020-05-08,15.27,6.33,7.371527777708334
2020-05-09,3.47,2.18,18.72440843625
2020-05-10,1.31,12.58,5.844232253125
2020-05-11,0.02,22.83,12.756526492041667
2020-05-12,1.11,20.89,11.068640689625
2020-05-13,0.21000000000000002,18.68,2.6693994342083336
2020-05-14,0.04,16.27,4.357285236708333
2020-05-15,3.3,7.69,12.756526492041667
2020-05-16,0.83,6.1,13.5
2020-05-17,14.77,10.209999999999999,13.5
2020-05-18,55.91,6.1899999999999995,32.95087448541667
2020-05-19,13.53,3.49,112.30160107708333
2020-05-20,3.86,8.98,143.22608024166666
2020-05-21,18.0,11.72,88.14875900208334
2020-05-22,10.51,6.26,87.80716306458334
2020-05-23,12.46,2.18,107.03700488791667
2020-05-24,1.6,8.49,119.35455247083333
2020-05-25,0.34,14.83,121.20318929583334
2020-05-26,0.03,13.52,93.77139917875
2020-05-27,8.89,8.9,78.82357252958333
2020-05-28,1.5,10.07,69.51384387833333
2020-05-29,0.59,15.45,66.33901105958333
2020-05-30,0.03,16.27,55.50841049375
2020-05-31,10.899999999999999,9.57,46.36569572916667
2020-06-01,0.0,14.94,44.441165122499996
2020-06-02,13.84,9.530000000000001,41.54220679
2020-06-03,3.4,7.540000000000001,47.69243184208333
2020-06-04,0.0,14.010000000000002,51.632118055
2020-06-05,0.0,16.17,35.72224794416667
2020-06-06,0.0,15.7,31.816788838333334
2020-06-07,0.0,15.620000000000001,23.41754758
2020-06-08,0.0,13.83,25.105433383333335
2020-06-09,0.0,12.42,31.07331533
2020-06-10,6.4,11.99,25.84890689291667
2020-06-11,0.19,13.04,28.641956018749998
2020-06-12,0.02,13.6,15.0183063275
2020-06-13,0.0,14.57,20.252962642083332
2020-06-14,0.0,17.94,16.124876221250002
2020-06-15,0.0,21.87,17.125953253333332
2020-06-16,0.0,18.61,11.612996721666667
2020-06-17,0.0,15.709999999999999,11.1
2020-06-18,0.25,13.780000000000001,14.140560700416666
2020-06-19,0.0,15.780000000000001,19.7815972225
2020-06-20,0.0,16.96,6.344232253208333
2020-06-21,0.0,17.12,13.256526492083333
2020-06-22,0.0,16.57,11.568640689666665
2020-06-23,10.72,12.19,10.463477366541667
2020-06-24,13.41,5.88,32.528382200833335
2020-06-25,9.68,7.08,24.073341049166668
2020-06-26,3.55,12.55,14.943473507916666
2020-06-27,11.620000000000001,13.55,16.631359310416666
2020-06-28,1.93,14.719999999999999,21.92701903375
2020-06-29,0.05,12.06,12.390174897083334
2020-06-30,11.03,9.11,15.396463477083332
2020-07-01,2.0599999999999996,14.03,19.06788194416667
2020-07-02,0.0,13.28,5.444232253083334
2020-07-03,0.05,10.58,9.925167181125
2020-07-04,0.0,12.56,4.700758744875
2020-07-05,0.21,13.44,9.925167181125
2020-07-06,2.56,7.91,4.700758744875
2020-07-07,0.13,10.19,9.925167181125
2020-07-08,0.02,16.46,2.2693994342083332
2020-07-09,0.05,17.13,3.957285236666667
2020-07-10,0.55,12.24,8.83117926925
2020-07-11,0.02,11.32,8.6625
2020-07-12,0.0,11.39,8.473726851875
2020-07-13,7.57,7.9,5.442245370375001
2020-07-14,1.21,7.46,8.0375
2020-07-15,1.4200000000000002,11.1,8.0375
2020-07-16,0.02,13.81,8.0375
2020-07-17,0.06,14.47,8.001041666666667
2020-07-18,0.0,13.8,7.472569444416667
2020-07-19,13.83,6.8,20.545833333375
2020-07-20,1.34,10.33,12.823958333541666
2020-07-21,0.91,14.81,7.4722222225
2020-07-22,0.0,14.52,6.760416666625001
2020-07-23,2.8600000000000003,14.58,8.272569444375
2020-07-24,0.79,13.49,7.279513889166666
2020-07-25,0.64,14.22,5.157986111083333
2020-07-26,0.03,14.44,7.279513889166666
2020-07-27,1.48,8.39,5.157986111083333
2020-07-28,0.21000000000000002,7.77,7.43750000025
2020-07-29,0.07,7.43,7.0899305557083325
2020-07-30,0.01,9.16,8.687885802083334
2020-07-31,0.0,12.47,31.353780864333334
2020-08-01,13.7,9.620000000000001,25.5
2020-08-02,36.199999999999996,6.66,31.0940972225
2020-08-03,3.62,8.89,24.024305554999998
2020-08-04,2.36,10.82,13.071309156875001
2020-08-05,14.36,8.13,24.332420267916664
2020-08-06,0.44,12.15,39.7877186225
2020-08-07,0.96,15.23,20.210288065916668
2020-08-08,0.02,13.7,10.800000000000002
2020-08-09,0.61,8.370000000000001,10.800000000000002
2020-08-10,0.15,9.76,9.409722222291668
2020-08-11,0.0,13.77,9.04999999975
2020-08-12,0.0,12.33,9.04999999975
2020-08-13,42.1,5.569999999999999,36.202340534125
2020-08-14,3.91,9.84,53.03611111083333
2020-08-15,25.86,10.57,64.98238168791667
2020-08-16,9.4,7.92,211.83360339166666
2020-08-17,1.65,7.75,73.73759002
2020-08-18,0.47,8.76,46.508809156666665
2020-08-19,15.67,5.0,48.4488297325
2020-08-20,1.37,6.11,34.41666666625
2020-08-21,2.05,9.23,25.646296296666666
2020-08-22,0.0,8.99,27.263760288333334
2020-08-23,0.0,12.2,21.150000000000002
2020-08-24,39.25,7.61,46.05281635791667
2020-08-25,2.6,8.45,83.93702417458333
2020-08-26,52.379999999999995,7.32,113.59960391
2020-08-27,31.41,3.62,629.8852777875001
2020-08-28,11.83,6.03,257.54333334583333
2020-08-29,0.66,10.96,128.37407407499998
