time,prcp(mm/h),pet(mm/h),flow(m^3/s)
1980-08-10 00:00:00,0.0005,0.0394,
1980-08-10 09:00:00,0.0009,7.2428,
1980-08-10 18:00:00,0.001,4.9293,
1980-08-11 03:00:00,0.0303,0.0297,
1980-08-11 12:00:00,0.0021,9.3516,
1980-08-11 21:00:00,0.0001,1.5248,
1980-08-12 06:00:00,0.0028,0.0207,
1980-08-12 15:00:00,0.0,11.7256,
1980-08-13 00:00:00,0.0,1.4721,
1980-08-13 09:00:00,0.0,4.9317,
1980-08-13 18:00:00,0.0,7.2775,
1980-08-14 03:00:00,0.0,1.1864,
1980-08-14 12:00:00,0.0,11.8281,
1980-08-14 21:00:00,0.0,3.5661,
1980-08-15 06:00:00,0.0,1.0844,
1980-08-15 15:00:00,0.0,10.1109,
1980-08-16 00:00:00,0.0,1.6993,
1980-08-16 09:00:00,0.0,5.1064,
1980-08-16 18:00:00,0.0,8.3008,
1980-08-17 03:00:00,0.0004,1.3265,
1980-08-17 12:00:00,0.0,10.5181,
1980-08-17 21:00:00,0.0014,1.5011,
1980-08-18 06:00:00,0.0006,1.5776,
1980-08-18 15:00:00,0.0,12.0124,
1980-08-19 00:00:00,0.0,2.4634,
1980-08-19 09:00:00,0.0,4.546,
1980-08-19 18:00:00,0.0,6.0622,
1980-08-20 03:00:00,0.0,0.0159,
1980-08-20 12:00:00,0.0,11.4776,
1980-08-20 21:00:00,0.0,3.1095,
1980-08-21 06:00:00,0.0,0.3898,
1980-08-21 15:00:00,0.0004,11.7686,
1980-08-22 00:00:00,0.0,2.1735,
1980-08-22 09:00:00,0.0,5.3054,
1980-08-22 18:00:00,0.0,7.9645,
1980-08-23 03:00:00,0.0004,1.2787,
1980-08-23 12:00:00,0.0,10.0763,
1980-08-23 21:00:00,0.0007,1.949,
1980-08-24 06:00:00,0.0,0.0201,
1980-08-24 15:00:00,0.0,10.0839,
1980-08-25 00:00:00,0.0008,0.5871,
1980-08-25 09:00:00,0.0,5.6328,
1980-08-25 18:00:00,0.0,6.7951,
1980-08-26 03:00:00,0.0,0.2269,
1980-08-26 12:00:00,0.0,9.41,
1980-08-26 21:00:00,0.0096,0.6998,
1980-08-27 06:00:00,0.0048,0.43,
1980-08-27 15:00:00,0.0,9.8719,
1980-08-28 00:00:00,0.0,1.7868,
1980-08-28 09:00:00,0.0,4.2344,
1980-08-28 18:00:00,0.0,5.8833,
1980-08-29 03:00:00,0.0004,0.0215,
1980-08-29 12:00:00,0.0,7.765,
1980-08-29 21:00:00,0.0,0.975,
1980-08-30 06:00:00,0.0016,0.0025,
1980-08-30 15:00:00,0.0055,5.1995,
1980-08-31 00:00:00,0.0021,0.0525,
1980-08-31 09:00:00,0.0011,3.8091,
1980-08-31 18:00:00,0.0,5.9486,
1980-09-01 03:00:00,0.0,1.0781,
1980-09-01 12:00:00,0.0,10.6062,
1980-09-01 21:00:00,0.0,2.1518,
1980-09-02 06:00:00,0.0166,0.0134,
1980-09-02 15:00:00,0.002,6.6671,
1980-09-03 00:00:00,0.0004,0.4125,
1980-09-03 09:00:00,0.0004,3.4515,
1980-09-03 18:00:00,0.0,5.8097,
1980-09-04 03:00:00,0.0,0.1883,
1980-09-04 12:00:00,0.0,9.9638,
1980-09-04 21:00:00,0.0,1.5832,
1980-09-05 06:00:00,0.0,0.0063,
1980-09-05 15:00:00,0.0075,8.0308,
1980-09-06 00:00:00,0.0067,0.0038,
1980-09-06 09:00:00,0.0271,3.7016,
1980-09-06 18:00:00,0.0047,3.1933,
1980-09-07 03:00:00,0.0023,0.0009,
1980-09-07 12:00:00,0.0006,8.8522,
1980-09-07 21:00:00,0.0,4.2135,
1980-09-08 06:00:00,0.0,1.8606,
1980-09-08 15:00:00,0.0,11.6422,
1980-09-09 00:00:00,0.0004,1.5483,
1980-09-09 09:00:00,0.0,4.2541,
1980-09-09 18:00:00,0.0011,4.1133,
1980-09-10 03:00:00,0.0004,0.0015,
1980-09-10 12:00:00,0.0032,6.879,
1980-09-10 21:00:00,0.0012,0.8353,
1980-09-11 06:00:00,0.008,0.0006,
1980-09-11 15:00:00,0.0,9.7854,
1980-09-12 00:00:00,0.0,0.2756,
1980-09-12 09:00:00,0.0002,3.8252,
1980-09-12 18:00:00,0.015,2.971,
1980-09-13 03:00:00,0.0019,0.7106,
1980-09-13 12:00:00,0.0,7.2199,
1980-09-13 21:00:00,0.0138,0.4499,
1980-09-14 06:00:00,0.0008,0.0028,
1980-09-14 15:00:00,0.2963,5.3328,
1980-09-15 00:00:00,0.0,0.0022,
1980-09-15 09:00:00,0.0,3.1423,
1980-09-15 18:00:00,0.0,3.695,
1980-09-16 03:00:00,0.0,0.1501,
1980-09-16 12:00:00,0.0007,9.3131,
1980-09-16 21:00:00,0.0,1.6381,
1980-09-17 06:00:00,0.0033,0.0002,
1980-09-17 15:00:00,0.0,7.0791,
1980-09-18 00:00:00,0.2515,0.0,
1980-09-18 09:00:00,1.1594,1.8914,
1980-09-18 18:00:00,0.7019,0.4067,
1980-09-19 03:00:00,0.1246,0.0831,
1980-09-19 12:00:00,0.2314,3.8172,
1980-09-19 21:00:00,0.0412,0.2302,
1980-09-20 06:00:00,1.4158,0.2953,
1980-09-20 15:00:00,0.0552,4.9944,
1980-09-21 00:00:00,0.0004,0.4155,
1980-09-21 09:00:00,0.0013,3.4682,
1980-09-21 18:00:00,0.0,5.5884,
1980-09-22 03:00:00,0.0,1.1758,
1980-09-22 12:00:00,0.0,9.9854,
1980-09-22 21:00:00,0.0,4.2009,
1980-09-23 06:00:00,0.0,1.7724,
1980-09-23 15:00:00,0.0,10.3453,
1980-09-24 00:00:00,0.0,2.5551,
1980-09-24 09:00:00,0.0,4.4692,
1980-09-24 18:00:00,0.0,5.8089,
1980-09-25 03:00:00,0.0,0.8478,
1980-09-25 12:00:00,0.0,9.5945,
1980-09-25 21:00:00,0.0,0.9534,
1980-09-26 06:00:00,0.0002,0.0215,
1980-09-26 15:00:00,0.0096,6.8276,
1980-09-27 00:00:00,0.0337,0.1375,
1980-09-27 09:00:00,0.0075,2.8621,
1980-09-27 18:00:00,0.0004,2.6989,
1980-09-28 03:00:00,0.1575,0.5211,
1980-09-28 12:00:00,0.0071,5.8938,
1980-09-28 21:00:00,0.012,0.6089,
1980-09-29 06:00:00,0.0032,0.0163,
1980-09-29 15:00:00,0.0,8.7549,
1980-09-30 00:00:00,0.0,0.0063,
1980-09-30 09:00:00,0.0,3.0509,
1980-09-30 18:00:00,0.001,3.9451,
1980-10-01 03:00:00,0.0,1.1076,
1980-10-01 12:00:00,0.0009,9.1906,
1980-10-01 21:00:00,0.0,3.3039,
1980-10-02 06:00:00,0.0,2.4923,
1980-10-02 15:00:00,0.0009,10.7616,
1980-10-03 00:00:00,0.0004,0.1143,
1980-10-03 09:00:00,0.0,5.3065,
1980-10-03 18:00:00,0.0007,5.1687,
1980-10-04 03:00:00,0.0,0.107,
1980-10-04 12:00:00,0.0,8.957,
1980-10-04 21:00:00,0.0,0.627,
1980-10-05 06:00:00,0.0,0.0511,
1980-10-05 15:00:00,0.0,8.4471,
1980-10-06 00:00:00,0.0,0.0053,
1980-10-06 09:00:00,0.0034,3.1978,
1980-10-06 18:00:00,0.0,3.8609,
1980-10-07 03:00:00,0.0,0.0001,
1980-10-07 12:00:00,0.0023,8.0857,
1980-10-07 21:00:00,0.0003,0.5504,
1980-10-08 06:00:00,0.0,0.0526,
1980-10-08 15:00:00,0.0,9.0666,
1980-10-09 00:00:00,0.0004,2.1892,
1980-10-09 09:00:00,0.0,4.2063,
1980-10-09 18:00:00,0.0,4.3053,
1980-10-10 03:00:00,0.0,0.2171,
1980-10-10 12:00:00,0.0053,5.4996,
1980-10-10 21:00:00,0.0007,0.4429,
1980-10-11 06:00:00,0.0312,0.0097,
1980-10-11 15:00:00,1.8111,0.9649,
1980-10-12 00:00:00,8.132,0.3198,
1980-10-12 09:00:00,4.493,0.3847,
1980-10-12 18:00:00,0.8998,0.3955,
1980-10-13 03:00:00,5.0006,0.2167,
1980-10-13 12:00:00,3.5342,1.3446,
1980-10-13 21:00:00,2.6785,0.1592,
1980-10-14 06:00:00,1.7203,0.1695,
1980-10-14 15:00:00,1.2281,1.8524,
1980-10-15 00:00:00,0.0014,0.3983,
1980-10-15 09:00:00,0.0033,1.7924,
1980-10-15 18:00:00,0.0,2.8759,
1980-10-16 03:00:00,0.0,0.2817,
1980-10-16 12:00:00,0.0008,5.0656,
1980-10-16 21:00:00,0.0,0.5932,
1980-10-17 06:00:00,0.0,0.0039,
1980-10-17 15:00:00,0.0,3.836,
1980-10-18 00:00:00,0.0,0.0154,
1980-10-18 09:00:00,0.0009,2.2607,
1980-10-18 18:00:00,0.0,1.3409,
1980-10-19 03:00:00,0.0004,0.0082,
1980-10-19 12:00:00,0.0,4.8122,
1980-10-19 21:00:00,0.0,0.0196,
1980-10-20 06:00:00,0.0,0.0026,
1980-10-20 15:00:00,0.0,4.4364,
1980-10-21 00:00:00,0.0,0.0548,
1980-10-21 09:00:00,0.0009,1.2337,
1980-10-21 18:00:00,0.0,2.8179,
1980-10-22 03:00:00,0.0,0.8307,
1980-10-22 12:00:00,0.0,5.2575,
1980-10-22 21:00:00,0.0,0.1828,
1980-10-23 06:00:00,0.0,0.2372,
1980-10-23 15:00:00,0.0,4.7808,
1980-10-24 00:00:00,0.0,0.0361,
1980-10-24 09:00:00,0.7829,1.0205,
1980-10-24 18:00:00,2.7067,0.1278,
1980-10-25 03:00:00,0.0131,0.0213,
1980-10-25 12:00:00,1.6874,1.2426,
1980-10-25 21:00:00,0.0008,0.0013,
1980-10-26 06:00:00,0.0002,0.021,
1980-10-26 15:00:00,2.2188,0.8839,
1980-10-27 00:00:00,0.0595,0.0009,
1980-10-27 09:00:00,0.0,0.5675,
1980-10-27 18:00:00,0.0,1.5453,
1980-10-28 03:00:00,0.0,0.7633,
1980-10-28 12:00:00,0.0,4.1848,
1980-10-28 21:00:00,0.0,0.0141,
1980-10-29 06:00:00,0.0,0.002,
1980-10-29 15:00:00,0.0,4.2901,
1980-10-30 00:00:00,0.0,0.0106,
1980-10-30 09:00:00,0.0,0.2477,
1980-10-30 18:00:00,0.0,1.9482,
1980-10-31 03:00:00,0.0,1.1284,
1980-10-31 12:00:00,0.0,4.8398,
1980-10-31 21:00:00,0.0731,2.7299,
1980-11-01 06:00:00,5.6848,1.0655,
1980-11-01 15:00:00,1.4017,0.879,
1980-11-02 00:00:00,0.2453,0.0952,
1980-11-02 09:00:00,0.0,0.7162,
1980-11-02 18:00:00,0.0001,0.2975,
1980-11-03 03:00:00,0.0004,0.1528,
1980-11-03 12:00:00,0.0036,3.3596,
1980-11-03 21:00:00,0.0027,0.0159,
1980-11-04 06:00:00,0.0006,0.0135,
1980-11-04 15:00:00,0.0131,2.9666,
1980-11-05 00:00:00,0.0009,0.0165,
1980-11-05 09:00:00,0.0,0.1896,
1980-11-05 18:00:00,0.2446,1.4075,
1980-11-06 03:00:00,0.4682,0.2067,
1980-11-06 12:00:00,0.9661,1.0786,
1980-11-06 21:00:00,2.6179,0.3477,
1980-11-07 06:00:00,21.2682,0.266,
1980-11-07 15:00:00,4.2615,1.3959,
1980-11-08 00:00:00,2.963,0.3117,
1980-11-08 09:00:00,0.7053,0.4323,
1980-11-08 18:00:00,0.4741,0.149,
1980-11-09 03:00:00,0.6625,0.0974,
1980-11-09 12:00:00,1.4782,0.8825,
1980-11-09 21:00:00,0.0,0.0066,
1980-11-10 06:00:00,0.0,0.0037,
1980-11-10 15:00:00,0.0,3.4624,
1980-11-11 00:00:00,0.0,0.0496,
1980-11-11 09:00:00,0.0,0.6366,
1980-11-11 18:00:00,0.0,1.4642,
1980-11-12 03:00:00,0.0,0.1665,
1980-11-12 12:00:00,0.0004,3.5999,
1980-11-12 21:00:00,0.0,0.0917,
1980-11-13 06:00:00,0.0004,0.0064,
1980-11-13 15:00:00,0.0,3.1814,
1980-11-14 00:00:00,0.0,0.2818,
1980-11-14 09:00:00,0.0463,0.2427,
1980-11-14 18:00:00,0.0001,0.7891,
1980-11-15 03:00:00,0.0007,0.2708,
1980-11-15 12:00:00,0.0,3.5866,
1980-11-15 21:00:00,0.0,0.8632,
1980-11-16 06:00:00,0.0,0.3959,
1980-11-16 15:00:00,0.1554,2.8275,
1980-11-17 00:00:00,0.0001,0.0302,
1980-11-17 09:00:00,0.0,0.4161,
1980-11-17 18:00:00,0.0,0.9595,
1980-11-18 03:00:00,0.0,0.0721,
1980-11-18 12:00:00,0.0,2.8595,
1980-11-18 21:00:00,0.0,0.1107,
1980-11-19 06:00:00,0.0,0.0112,
1980-11-19 15:00:00,0.0,3.0385,
1980-11-20 00:00:00,0.0,0.2202,
1980-11-20 09:00:00,0.0,0.1653,
1980-11-20 18:00:00,0.0,0.3243,
1980-11-21 03:00:00,0.1796,0.226,
1980-11-21 12:00:00,8.8266,0.7387,
1980-11-21 21:00:00,8.9953,0.2049,
1980-11-22 06:00:00,0.0292,0.148,
1980-11-22 15:00:00,0.5202,0.4497,
1980-11-23 00:00:00,0.1405,0.1636,
1980-11-23 09:00:00,1.312,0.3273,
1980-11-23 18:00:00,0.0392,0.2941,
1980-11-24 03:00:00,0.0018,0.0607,
1980-11-24 12:00:00,0.0,2.31,
1980-11-24 21:00:00,0.0,0.2268,
1980-11-25 06:00:00,0.0,0.0772,
1980-11-25 15:00:00,0.0009,3.1231,
1980-11-26 00:00:00,0.0,0.2742,
1980-11-26 09:00:00,0.0,0.1971,
1980-11-26 18:00:00,0.0,0.4425,
1980-11-27 03:00:00,0.0,0.0056,
1980-11-27 12:00:00,0.002,2.1459,
1980-11-27 21:00:00,0.0,0.1336,
1980-11-28 06:00:00,0.0001,0.1695,
1980-11-28 15:00:00,0.0016,2.3808,
1980-11-29 00:00:00,1.7912,0.2217,
1980-11-29 09:00:00,6.6836,0.38,
1980-11-29 18:00:00,1.2712,0.3143,
1980-11-30 03:00:00,2.1276,0.1044,
1980-11-30 12:00:00,1.1102,0.6849,
1980-11-30 21:00:00,0.1397,0.0513,
1980-12-01 06:00:00,0.0195,0.1571,
1980-12-01 15:00:00,0.7106,1.6035,
1980-12-02 00:00:00,15.7301,0.6394,
1980-12-02 09:00:00,9.1882,1.4183,
1980-12-02 18:00:00,5.0161,0.3083,
1980-12-03 03:00:00,6.8221,0.2472,
1980-12-03 12:00:00,8.9657,0.4789,
1980-12-03 21:00:00,7.4935,0.326,
1980-12-04 06:00:00,0.4523,0.075,
1980-12-04 15:00:00,2.3827,0.613,
1980-12-05 00:00:00,2.0004,0.0637,
1980-12-05 09:00:00,1.7222,0.1438,
1980-12-05 18:00:00,1.3862,0.1404,
1980-12-06 03:00:00,0.7211,0.0053,
1980-12-06 12:00:00,0.5682,1.7769,
1980-12-06 21:00:00,0.0034,0.2756,
1980-12-07 06:00:00,0.0026,0.079,
1980-12-07 15:00:00,0.0004,2.4165,
1980-12-08 00:00:00,0.0012,0.2423,
1980-12-08 09:00:00,0.0004,0.5792,
1980-12-08 18:00:00,0.0,0.4442,
1980-12-09 03:00:00,0.0004,0.154,
1980-12-09 12:00:00,0.0,1.5537,
1980-12-09 21:00:00,0.0,0.1195,
1980-12-10 06:00:00,0.0,0.0534,
1980-12-10 15:00:00,0.0,1.9036,
1980-12-11 00:00:00,0.0004,0.0944,
1980-12-11 09:00:00,0.0,0.1557,
1980-12-11 18:00:00,0.0,0.1811,
1980-12-12 03:00:00,0.0,0.1303,
1980-12-12 12:00:00,0.0,1.2361,
1980-12-12 21:00:00,0.007,0.0854,
1980-12-13 06:00:00,0.0124,0.0951,
1980-12-13 15:00:00,0.0,1.6516,
1980-12-14 00:00:00,0.0,0.2855,
1980-12-14 09:00:00,0.0,0.3401,
1980-12-14 18:00:00,0.0,0.8307,
1980-12-15 03:00:00,0.0004,1.884,
1980-12-15 12:00:00,0.0,2.9598,
1980-12-15 21:00:00,0.0,1.0697,
1980-12-16 06:00:00,0.0,0.8104,
1980-12-16 15:00:00,0.0,2.4738,
1980-12-17 00:00:00,0.0,0.0915,
1980-12-17 09:00:00,0.0,0.2573,
1980-12-17 18:00:00,0.0,0.3522,
1980-12-18 03:00:00,0.0019,0.0051,
1980-12-18 12:00:00,0.005,1.5237,
1980-12-18 21:00:00,0.0042,0.0108,
1980-12-19 06:00:00,0.0069,0.0061,
1980-12-19 15:00:00,0.456,1.5709,
1980-12-20 00:00:00,0.0168,0.1992,
1980-12-20 09:00:00,0.0067,0.2785,
1980-12-20 18:00:00,0.0014,0.2469,
1980-12-21 03:00:00,1.0857,0.2844,
1980-12-21 12:00:00,1.2408,1.0155,
1980-12-21 21:00:00,1.933,0.3017,
1980-12-22 06:00:00,1.0925,0.1782,
1980-12-22 15:00:00,0.3644,1.293,
1980-12-23 00:00:00,0.0,0.0212,
1980-12-23 09:00:00,0.0,0.3051,
1980-12-23 18:00:00,0.0,1.3002,
1980-12-24 03:00:00,2.7504,1.5607,
1980-12-24 12:00:00,12.1634,0.5461,
1980-12-24 21:00:00,4.7082,0.9857,
1980-12-25 06:00:00,7.8036,0.6577,
1980-12-25 15:00:00,0.9179,0.6295,
1980-12-26 00:00:00,0.0559,0.2753,
1980-12-26 09:00:00,0.0,0.8711,
1980-12-26 18:00:00,0.0,4.6198,
1980-12-27 03:00:00,10.1648,0.4621,
1980-12-27 12:00:00,0.8975,0.3982,
1980-12-27 21:00:00,0.1206,0.011,
1980-12-28 06:00:00,0.0003,0.0438,
1980-12-28 15:00:00,0.0001,2.0995,
1980-12-29 00:00:00,0.0023,0.0135,
1980-12-29 09:00:00,0.0009,0.352,
1980-12-29 18:00:00,0.0408,0.6161,
1980-12-30 03:00:00,0.0008,0.0832,
1980-12-30 12:00:00,0.0006,1.8525,
1980-12-30 21:00:00,0.0007,0.0082,
1980-12-31 06:00:00,0.0011,0.0511,
1980-12-31 15:00:00,0.0016,2.5791,
1981-01-01 00:00:00,0.0,0.017,
1981-01-01 09:00:00,0.0004,0.0353,
1981-01-01 18:00:00,0.0,0.8374,
1981-01-02 03:00:00,0.0,0.075,
1981-01-02 12:00:00,0.0,2.3129,
1981-01-02 21:00:00,0.0135,0.3276,
1981-01-03 06:00:00,1.5158,0.4027,
1981-01-03 15:00:00,2.0416,0.7568,
1981-01-04 00:00:00,0.0004,0.0565,
1981-01-04 09:00:00,0.0004,0.2223,
1981-01-04 18:00:00,0.0,0.5876,
1981-01-05 03:00:00,0.0004,0.4764,
1981-01-05 12:00:00,0.0,2.0439,
1981-01-05 21:00:00,0.0,0.0034,
1981-01-06 06:00:00,0.0,0.006,
1981-01-06 15:00:00,0.0,2.7523,
1981-01-07 00:00:00,0.0001,0.1257,
1981-01-07 09:00:00,0.0,0.0304,
1981-01-07 18:00:00,0.0003,0.3187,
1981-01-08 03:00:00,0.0276,0.1521,
1981-01-08 12:00:00,0.0461,2.5553,
1981-01-08 21:00:00,0.0771,0.2133,
1981-01-09 06:00:00,0.0,0.1012,
1981-01-09 15:00:00,0.0,2.5058,
1981-01-10 00:00:00,0.0004,0.0581,
1981-01-10 09:00:00,0.0008,0.0726,
1981-01-10 18:00:00,0.0,0.8679,
1981-01-11 03:00:00,0.0,0.2146,
1981-01-11 12:00:00,0.0,2.1761,
1981-01-11 21:00:00,0.0,0.7355,
1981-01-12 06:00:00,0.0,0.3127,
1981-01-12 15:00:00,0.0,3.6409,
1981-01-13 00:00:00,0.0,0.4437,
1981-01-13 09:00:00,0.0,0.4985,
1981-01-13 18:00:00,0.0,0.9174,
1981-01-14 03:00:00,0.0,0.2241,
1981-01-14 12:00:00,0.0004,2.4716,
1981-01-14 21:00:00,0.0,0.62,
1981-01-15 06:00:00,0.0,0.5056,
1981-01-15 15:00:00,0.0422,3.1123,
1981-01-16 00:00:00,0.4355,0.0046,
1981-01-16 09:00:00,0.2498,0.239,
1981-01-16 18:00:00,0.0012,1.2463,
1981-01-17 03:00:00,3.5982,0.9051,
1981-01-17 12:00:00,0.0092,1.9849,
1981-01-17 21:00:00,3.73,0.8655,
1981-01-18 06:00:00,0.0135,0.4642,
1981-01-18 15:00:00,0.0,3.1904,
1981-01-19 00:00:00,0.0,1.6605,
1981-01-19 09:00:00,2.8891,0.7635,
1981-01-19 18:00:00,0.0,1.5221,
1981-01-20 03:00:00,0.0,0.8558,
1981-01-20 12:00:00,1.5187,0.9707,
1981-01-20 21:00:00,6.4578,0.4394,
1981-01-21 06:00:00,0.1902,0.1621,
1981-01-21 15:00:00,0.362,1.8563,
1981-01-22 00:00:00,6.6332,1.4441,
1981-01-22 09:00:00,5.8369,0.0862,
1981-01-22 18:00:00,2.893,0.1233,
1981-01-23 03:00:00,2.1094,0.0279,
1981-01-23 12:00:00,1.2598,0.69,
1981-01-23 21:00:00,0.0681,0.1735,
1981-01-24 06:00:00,0.0063,0.059,
1981-01-24 15:00:00,0.4859,2.1564,
1981-01-25 00:00:00,0.1032,0.0629,
1981-01-25 09:00:00,0.0003,0.0301,
1981-01-25 18:00:00,0.0,0.9919,
1981-01-26 03:00:00,6.0494,0.5219,
1981-01-26 12:00:00,0.7388,0.5611,
1981-01-26 21:00:00,0.5243,0.1975,
1981-01-27 06:00:00,10.3533,0.4029,
1981-01-27 15:00:00,0.6303,1.5376,
1981-01-28 00:00:00,2.9954,0.1383,
1981-01-28 09:00:00,4.8808,0.3244,
1981-01-28 18:00:00,2.3131,0.1914,
1981-01-29 03:00:00,3.6848,0.0197,
1981-01-29 12:00:00,0.2454,3.1791,
1981-01-29 21:00:00,0.0003,0.056,
1981-01-30 06:00:00,0.0014,0.0175,
1981-01-30 15:00:00,0.0049,2.9716,
1981-01-31 00:00:00,0.0,0.0951,
1981-01-31 09:00:00,0.0006,0.1257,
1981-01-31 18:00:00,0.0,0.6346,
1981-02-01 03:00:00,0.0,0.0028,
1981-02-01 12:00:00,0.0,2.689,
1981-02-01 21:00:00,0.0,0.5523,
1981-02-02 06:00:00,0.0,0.4323,
1981-02-02 15:00:00,0.0,3.1155,
1981-02-03 00:00:00,0.0,0.2288,
1981-02-03 09:00:00,0.0009,0.1074,
1981-02-03 18:00:00,0.0,0.7097,
1981-02-04 03:00:00,0.0008,0.0085,
1981-02-04 12:00:00,0.0013,3.5712,
1981-02-04 21:00:00,0.1279,0.1469,
1981-02-05 06:00:00,0.3274,0.0312,
1981-02-05 15:00:00,1.2939,0.8712,
1981-02-06 00:00:00,0.0015,0.0119,
1981-02-06 09:00:00,0.0001,0.3749,
1981-02-06 18:00:00,0.0,1.2994,
1981-02-07 03:00:00,0.0009,0.3719,
1981-02-07 12:00:00,0.0,3.5377,
1981-02-07 21:00:00,0.0,0.3448,
1981-02-08 06:00:00,0.0004,0.316,
1981-02-08 15:00:00,0.0,3.1393,
1981-02-09 00:00:00,0.0004,0.0004,
1981-02-09 09:00:00,0.0004,0.1587,
1981-02-09 18:00:00,0.0,0.8812,
1981-02-10 03:00:00,0.0002,0.0133,
1981-02-10 12:00:00,0.0,2.8365,
1981-02-10 21:00:00,0.4226,0.3025,
1981-02-11 06:00:00,0.6906,0.2567,
1981-02-11 15:00:00,0.2132,2.2077,
1981-02-12 00:00:00,0.0,0.016,
1981-02-12 09:00:00,0.0,0.428,
1981-02-12 18:00:00,0.0,1.5076,
1981-02-13 03:00:00,3.8029,0.4788,
1981-02-13 12:00:00,4.1147,0.7245,
1981-02-13 21:00:00,7.439,0.2712,
1981-02-14 06:00:00,0.5007,0.0895,
1981-02-14 15:00:00,0.3623,1.9608,
1981-02-15 00:00:00,0.0016,0.0113,
1981-02-15 09:00:00,0.0155,0.4326,
1981-02-15 18:00:00,0.0004,1.2554,
1981-02-16 03:00:00,0.9275,0.4696,
1981-02-16 12:00:00,3.1383,0.3578,
1981-02-16 21:00:00,0.472,0.1177,
1981-02-17 06:00:00,0.0051,0.0021,
1981-02-17 15:00:00,0.0608,2.6303,
1981-02-18 00:00:00,0.0664,1.6295,
1981-02-18 09:00:00,2.8762,0.2374,
1981-02-18 18:00:00,0.001,1.357,
1981-02-19 03:00:00,7.3441,0.4605,
1981-02-19 12:00:00,4.7767,1.4809,
1981-02-19 21:00:00,1.7465,0.2885,
1981-02-20 06:00:00,0.0016,0.1103,
1981-02-20 15:00:00,0.0004,5.6423,
1981-02-21 00:00:00,0.0008,1.2883,
1981-02-21 09:00:00,0.0,2.2265,
1981-02-21 18:00:00,0.0,2.1591,
1981-02-22 03:00:00,0.0008,0.5691,
1981-02-22 12:00:00,0.0,5.1241,
1981-02-22 21:00:00,0.0,0.7872,
1981-02-23 06:00:00,0.0395,0.0194,
1981-02-23 15:00:00,2.3236,1.7921,
1981-02-24 00:00:00,6.7775,0.1289,
1981-02-24 09:00:00,0.406,0.3062,
1981-02-24 18:00:00,0.6864,0.303,
1981-02-25 03:00:00,0.0659,0.0775,
1981-02-25 12:00:00,0.2308,4.0774,
1981-02-25 21:00:00,3.6915,0.301,
1981-02-26 06:00:00,0.7358,0.3268,
1981-02-26 15:00:00,1.9943,1.1979,
1981-02-27 00:00:00,0.002,0.0217,
1981-02-27 09:00:00,0.0005,0.4444,
1981-02-27 18:00:00,0.0002,1.7577,
1981-02-28 03:00:00,0.0,0.0753,
1981-02-28 12:00:00,0.0,3.3114,
1981-02-28 21:00:00,0.0029,0.1172,
1981-03-01 06:00:00,0.0006,0.0029,
1981-03-01 15:00:00,0.0045,6.3321,
1981-03-02 00:00:00,0.0004,0.712,
1981-03-02 09:00:00,0.0004,0.8771,
1981-03-02 18:00:00,0.0017,1.801,
1981-03-03 03:00:00,0.0872,0.0615,
1981-03-03 12:00:00,0.0017,2.4498,
1981-03-03 21:00:00,5.1818,0.2914,
1981-03-04 06:00:00,0.8486,0.4428,
1981-03-04 15:00:00,0.1185,4.3389,
1981-03-05 00:00:00,0.0094,0.9,
1981-03-05 09:00:00,0.0001,2.1963,
1981-03-05 18:00:00,0.0,3.7606,
1981-03-06 03:00:00,0.0,0.6809,
1981-03-06 12:00:00,0.0004,4.5125,
1981-03-06 21:00:00,0.0,0.419,
1981-03-07 06:00:00,3.9106,0.1405,
1981-03-07 15:00:00,0.0847,3.607,
1981-03-08 00:00:00,0.0002,0.0022,
1981-03-08 09:00:00,0.0,1.1123,
1981-03-08 18:00:00,0.0,1.9348,
1981-03-09 03:00:00,0.0,0.0155,
1981-03-09 12:00:00,0.0,4.9924,
1981-03-09 21:00:00,0.0,0.098,
1981-03-10 06:00:00,0.0301,0.303,
1981-03-10 15:00:00,0.0004,5.5569,
1981-03-11 00:00:00,0.0004,0.8495,
1981-03-11 09:00:00,0.0009,1.7405,
1981-03-11 18:00:00,0.0,2.1497,
1981-03-12 03:00:00,0.0148,0.0016,
1981-03-12 12:00:00,0.0379,3.0866,
1981-03-12 21:00:00,0.5657,0.3557,
1981-03-13 06:00:00,0.8799,0.2056,
1981-03-13 15:00:00,0.3508,2.2626,
1981-03-14 00:00:00,0.0483,0.3404,
1981-03-14 09:00:00,0.0933,0.7484,
1981-03-14 18:00:00,0.0,2.0686,
1981-03-15 03:00:00,3.1664,0.1521,
1981-03-15 12:00:00,5.5174,0.4385,
1981-03-15 21:00:00,1.7409,0.0458,
1981-03-16 06:00:00,0.2973,0.0172,
1981-03-16 15:00:00,0.0023,6.0683,
1981-03-17 00:00:00,0.0,0.5847,
1981-03-17 09:00:00,0.0,2.4293,
1981-03-17 18:00:00,0.0,2.7231,
1981-03-18 03:00:00,0.0138,0.2702,
1981-03-18 12:00:00,1.3796,0.9583,
1981-03-18 21:00:00,0.3493,0.1958,
1981-03-19 06:00:00,0.2636,0.0367,
1981-03-19 15:00:00,3.5017,2.9499,
1981-03-20 00:00:00,0.4499,0.1351,
1981-03-20 09:00:00,0.1484,1.6419,
1981-03-20 18:00:00,1.1037,1.6058,
